id,user,uid,version,changeset,timestamp
29579092,jremillard-massgis,1137433,2,17726474,2013-09-08T03:41:42Z
29579122,jremillard-massgis,1137433,2,17726474,2013-09-08T03:41:44Z
29579190,jremillard-massgis,1137433,2,17726474,2013-09-08T03:41:47Z
29579219,jremillard-massgis,1137433,5,17726081,2013-09-08T02:30:56Z
29579232,mterry,409119,4,34498318,2015-10-07T19:46:45Z
29579241,jremillard-massgis,1137433,2,17726474,2013-09-08T03:41:51Z
29579246,jremillard-massgis,1137433,2,17726474,2013-09-08T03:41:52Z
29579254,jremillard-massgis,1137433,2,17726474,2013-09-08T03:41:53Z
29579255,jremillard-massgis,1137433,2,17726474,2013-09-08T03:41:53Z
29579299,jremillard-massgis,1137433,2,17726474,2013-09-08T03:41:56Z
29579312,jremillard-massgis,1137433,2,17726474,2013-09-08T03:41:57Z
29579333,jremillard-massgis,1137433,2,17726474,2013-09-08T03:41:58Z
29579425,jremillard-massgis,1137433,2,17726474,2013-09-08T03:42:03Z
29579460,jremillard-massgis,1137433,2,17726474,2013-09-08T03:42:05Z
29579490,jremillard-massgis,1137433,2,17726474,2013-09-08T03:42:07Z
29579494,jremillard-massgis,1137433,2,17726474,2013-09-08T03:42:07Z
29579592,jremillard-massgis,1137433,2,17726474,2013-09-08T03:42:13Z
29579596,jremillard-massgis,1137433,2,17726474,2013-09-08T03:42:13Z
29579670,jremillard-massgis,1137433,2,17726474,2013-09-08T03:42:17Z
29579705,jremillard-massgis,1137433,2,17726474,2013-09-08T03:42:18Z
29579780,jremillard-massgis,1137433,2,17726474,2013-09-08T03:42:22Z
29579794,jremillard-massgis,1137433,2,17726474,2013-09-08T03:42:23Z
29579801,jremillard-massgis,1137433,2,17726474,2013-09-08T03:42:23Z
29579824,jremillard-massgis,1137433,2,17726474,2013-09-08T03:42:24Z
29579901,jremillard-massgis,1137433,2,17726474,2013-09-08T03:42:28Z
29579911,jremillard-massgis,1137433,2,17726474,2013-09-08T03:42:29Z
29579928,jremillard-massgis,1137433,2,17726474,2013-09-08T03:42:30Z
29579935,jremillard-massgis,1137433,2,17726474,2013-09-08T03:42:30Z
29579939,MaxVT,164074,4,21963817,2014-04-26T20:48:01Z
29579940,jremillard-massgis,1137433,2,17726474,2013-09-08T03:42:30Z
29579941,jremillard-massgis,1137433,2,17726474,2013-09-08T03:42:30Z
29579946,jremillard-massgis,1137433,2,17726474,2013-09-08T03:42:30Z
29579973,jremillard-massgis,1137433,2,17726474,2013-09-08T03:42:32Z
29579974,jremillard-massgis,1137433,2,17726474,2013-09-08T03:42:32Z
29579996,jremillard-massgis,1137433,2,17726474,2013-09-08T03:42:36Z
29580060,jremillard-massgis,1137433,2,17726474,2013-09-08T03:42:40Z
29580079,jremillard-massgis,1137433,2,17726474,2013-09-08T03:42:42Z
29580120,crschmidt,1034,1,729168,2009-01-04T17:59:21Z
29580143,jremillard-massgis,1137433,2,17726474,2013-09-08T03:42:46Z
29580235,jremillard-massgis,1137433,2,17726474,2013-09-08T03:42:51Z
29580277,jremillard-massgis,1137433,2,17726474,2013-09-08T03:42:54Z
29580320,jremillard-massgis,1137433,2,17726474,2013-09-08T03:42:56Z
29580339,jremillard-massgis,1137433,2,17726474,2013-09-08T03:42:57Z
29580360,jremillard-massgis,1137433,3,17726474,2013-09-08T03:42:59Z
29580396,jremillard-massgis,1137433,3,17726474,2013-09-08T03:43:02Z
29580448,jremillard-massgis,1137433,2,17726474,2013-09-08T03:43:05Z
29580538,jremillard-massgis,1137433,2,17726474,2013-09-08T03:43:12Z
29580584,jremillard-massgis,1137433,2,17726474,2013-09-08T03:43:16Z
29580598,jremillard-massgis,1137433,2,17726474,2013-09-08T03:43:17Z
29580605,jremillard-massgis,1137433,2,17726474,2013-09-08T03:43:17Z
29580612,jremillard-massgis,1137433,2,17726474,2013-09-08T03:43:18Z
29580629,jremillard-massgis,1137433,2,17726474,2013-09-08T03:43:19Z
29580683,jremillard-massgis,1137433,2,17726474,2013-09-08T03:43:23Z
29580742,jremillard-massgis,1137433,2,17726486,2013-09-08T03:43:33Z
29580765,jremillard-massgis,1137433,2,17726486,2013-09-08T03:43:34Z
29580806,jremillard-massgis,1137433,3,17726486,2013-09-08T03:43:37Z
29580824,jremillard-massgis,1137433,2,17726486,2013-09-08T03:43:38Z
29580840,jremillard-massgis,1137433,2,17726486,2013-09-08T03:43:40Z
29580847,jremillard-massgis,1137433,2,17726486,2013-09-08T03:43:40Z
29580921,jremillard-massgis,1137433,2,17726486,2013-09-08T03:43:45Z
29580933,jremillard-massgis,1137433,2,17726486,2013-09-08T03:43:46Z
29580956,jremillard-massgis,1137433,2,17726486,2013-09-08T03:43:48Z
29580959,jremillard-massgis,1137433,2,17726486,2013-09-08T03:43:48Z
29581030,jremillard-massgis,1137433,2,17726486,2013-09-08T03:43:53Z
29581053,jremillard-massgis,1137433,2,17726486,2013-09-08T03:43:55Z
29581055,jremillard-massgis,1137433,2,17726486,2013-09-08T03:43:55Z
29581064,jremillard-massgis,1137433,2,17726486,2013-09-08T03:43:55Z
29581065,jremillard-massgis,1137433,2,17726486,2013-09-08T03:43:55Z
29581182,jremillard-massgis,1137433,2,17726486,2013-09-08T03:44:03Z
29581195,jremillard-massgis,1137433,2,17726486,2013-09-08T03:44:04Z
29581216,jremillard-massgis,1137433,2,17726486,2013-09-08T03:44:06Z
29581234,jremillard-massgis,1137433,2,17726486,2013-09-08T03:44:07Z
29581238,jremillard-massgis,1137433,2,17726486,2013-09-08T03:44:08Z
29581313,jremillard-massgis,1137433,2,17726486,2013-09-08T03:44:12Z
29581334,jremillard-massgis,1137433,2,17726486,2013-09-08T03:44:14Z
29581371,jremillard-massgis,1137433,2,17726486,2013-09-08T03:44:16Z
29581435,jremillard-massgis,1137433,2,17726486,2013-09-08T03:44:20Z
29581447,jremillard-massgis,1137433,2,17726486,2013-09-08T03:44:21Z
29581454,jremillard-massgis,1137433,2,17726486,2013-09-08T03:44:22Z
29581513,MaxVT,164074,5,21963694,2014-04-26T20:42:25Z
29581537,jremillard-massgis,1137433,2,17726486,2013-09-08T03:44:27Z
29581552,jremillard-massgis,1137433,2,17726486,2013-09-08T03:44:28Z
29581564,jremillard-massgis,1137433,2,17726486,2013-09-08T03:44:29Z
29581571,jremillard-massgis,1137433,2,17726486,2013-09-08T03:44:29Z
29581586,jremillard-massgis,1137433,2,17726486,2013-09-08T03:44:30Z
29581603,jremillard-massgis,1137433,2,17726486,2013-09-08T03:44:32Z
29581607,jremillard-massgis,1137433,2,17726486,2013-09-08T03:44:32Z
29581629,jremillard-massgis,1137433,2,17726486,2013-09-08T03:44:34Z
29581632,jremillard-massgis,1137433,2,17726486,2013-09-08T03:44:34Z
29581648,jremillard-massgis,1137433,2,17726486,2013-09-08T03:44:35Z
29581667,jremillard-massgis,1137433,2,17726486,2013-09-08T03:44:35Z
29581678,jremillard-massgis,1137433,2,17726486,2013-09-08T03:44:36Z
29581688,jremillard-massgis,1137433,2,17726486,2013-09-08T03:44:37Z
29581696,jremillard-massgis,1137433,2,17726486,2013-09-08T03:44:37Z
29581703,jremillard-massgis,1137433,2,17726486,2013-09-08T03:44:37Z
29581741,jremillard-massgis,1137433,2,17726486,2013-09-08T03:44:40Z
29581806,jremillard-massgis,1137433,2,17726486,2013-09-08T03:44:43Z
29581813,jremillard-massgis,1137433,2,17726486,2013-09-08T03:44:43Z
29581855,jremillard-massgis,1137433,2,17726486,2013-09-08T03:44:45Z
29581863,jremillard-massgis,1137433,2,17726486,2013-09-08T03:44:45Z
29581876,jremillard-massgis,1137433,2,17726486,2013-09-08T03:44:46Z
29581918,jremillard-massgis,1137433,2,17726486,2013-09-08T03:44:48Z
29581944,jremillard-massgis,1137433,2,17726486,2013-09-08T03:44:49Z
29581950,jremillard-massgis,1137433,2,17726486,2013-09-08T03:44:50Z
29581955,jremillard-massgis,1137433,2,17726486,2013-09-08T03:44:50Z
29581982,jremillard-massgis,1137433,3,17726486,2013-09-08T03:44:51Z
29582010,jremillard-massgis,1137433,2,17726486,2013-09-08T03:44:53Z
29582014,jremillard-massgis,1137433,2,17726486,2013-09-08T03:44:53Z
29582033,jremillard-massgis,1137433,2,17726486,2013-09-08T03:44:54Z
29582040,jremillard-massgis,1137433,2,17726486,2013-09-08T03:44:55Z
29582061,jremillard-massgis,1137433,2,17726486,2013-09-08T03:44:57Z
29582075,jremillard-massgis,1137433,2,17726486,2013-09-08T03:44:58Z
29582133,jremillard-massgis,1137433,2,17726486,2013-09-08T03:45:03Z
29582189,jremillard-massgis,1137433,2,17726486,2013-09-08T03:45:07Z
29582220,jremillard-massgis,1137433,2,17726486,2013-09-08T03:45:09Z
29582239,jremillard-massgis,1137433,2,17726486,2013-09-08T03:45:10Z
29582255,jremillard-massgis,1137433,2,17726486,2013-09-08T03:45:12Z
29582257,jremillard-massgis,1137433,2,17726486,2013-09-08T03:45:12Z
29582270,jremillard-massgis,1137433,2,17726486,2013-09-08T03:45:13Z
29582275,jremillard-massgis,1137433,2,17726486,2013-09-08T03:45:13Z
29582279,jremillard-massgis,1137433,2,17726486,2013-09-08T03:45:14Z
29582287,jremillard-massgis,1137433,3,17726486,2013-09-08T03:45:14Z
29582310,jremillard-massgis,1137433,2,17726486,2013-09-08T03:45:16Z
29582347,jremillard-massgis,1137433,2,17726486,2013-09-08T03:45:19Z
29582400,jremillard-massgis,1137433,2,17726486,2013-09-08T03:45:23Z
29582410,jremillard-massgis,1137433,2,17726486,2013-09-08T03:45:23Z
29582418,jremillard-massgis,1137433,2,17726486,2013-09-08T03:45:23Z
29582456,jremillard-massgis,1137433,2,17726486,2013-09-08T03:45:25Z
29582472,jremillard-massgis,1137433,2,17726486,2013-09-08T03:45:26Z
29582488,jremillard-massgis,1137433,2,17726486,2013-09-08T03:45:27Z
29582512,crschmidt,1034,1,729168,2009-01-04T18:08:28Z
29582520,jremillard-massgis,1137433,4,17726486,2013-09-08T03:45:30Z
29582526,jremillard-massgis,1137433,2,17726486,2013-09-08T03:45:30Z
29582537,jremillard-massgis,1137433,2,17726486,2013-09-08T03:45:31Z
29582602,jremillard-massgis,1137433,2,17726486,2013-09-08T03:45:34Z
29582613,jremillard-massgis,1137433,2,17726486,2013-09-08T03:45:35Z
29582663,jremillard-massgis,1137433,2,17726486,2013-09-08T03:45:39Z
29583753,jremillard-massgis,1137433,2,17726486,2013-09-08T03:45:43Z
29583767,jremillard-massgis,1137433,2,17726486,2013-09-08T03:45:44Z
29583793,jremillard-massgis,1137433,2,17726486,2013-09-08T03:45:45Z
29583816,jremillard-massgis,1137433,3,17726486,2013-09-08T03:45:46Z
29583842,jremillard-massgis,1137433,2,17726486,2013-09-08T03:45:47Z
29583851,jremillard-massgis,1137433,2,17726486,2013-09-08T03:45:48Z
29583859,jremillard-massgis,1137433,2,17726486,2013-09-08T03:45:49Z
29583862,erjiang,701297,5,32743506,2015-07-19T23:19:37Z
29583880,jremillard-massgis,1137433,2,17726486,2013-09-08T03:45:50Z
29583886,jremillard-massgis,1137433,2,17726486,2013-09-08T03:45:50Z
29583905,jremillard-massgis,1137433,2,17726486,2013-09-08T03:45:51Z
29583920,jremillard-massgis,1137433,2,17726486,2013-09-08T03:45:52Z
29583992,jremillard-massgis,1137433,2,17726486,2013-09-08T03:45:55Z
29584049,jremillard-massgis,1137433,2,17726486,2013-09-08T03:45:58Z
29584054,jremillard-massgis,1137433,2,17726486,2013-09-08T03:45:59Z
29584103,jremillard-massgis,1137433,2,17726486,2013-09-08T03:46:01Z
29584135,jremillard-massgis,1137433,2,17726486,2013-09-08T03:46:03Z
29584182,jremillard-massgis,1137433,2,17726486,2013-09-08T03:46:07Z
29584207,jremillard-massgis,1137433,2,17726486,2013-09-08T03:46:08Z
29584253,jremillard-massgis,1137433,2,17726486,2013-09-08T03:46:11Z
29584258,jremillard-massgis,1137433,2,17726486,2013-09-08T03:46:11Z
29584278,jremillard-massgis,1137433,2,17726486,2013-09-08T03:46:12Z
29584324,jremillard-massgis,1137433,2,17726486,2013-09-08T03:46:15Z
29584368,jremillard-massgis,1137433,2,17726502,2013-09-08T03:46:23Z
29584428,jremillard-massgis,1137433,2,17726502,2013-09-08T03:46:25Z
29584492,jremillard-massgis,1137433,2,17726502,2013-09-08T03:46:30Z
29584501,jremillard-massgis,1137433,2,17726502,2013-09-08T03:46:30Z
29584529,jremillard-massgis,1137433,2,17726502,2013-09-08T03:46:32Z
29584548,jremillard-massgis,1137433,2,17726502,2013-09-08T03:46:33Z
29584569,jremillard-massgis,1137433,2,17726502,2013-09-08T03:46:34Z
29584644,jremillard-massgis,1137433,2,17726502,2013-09-08T03:46:38Z
29584685,jremillard-massgis,1137433,2,17726502,2013-09-08T03:46:40Z
29584716,jremillard-massgis,1137433,2,17726502,2013-09-08T03:46:42Z
29584720,jremillard-massgis,1137433,2,17726502,2013-09-08T03:46:42Z
29584727,jremillard-massgis,1137433,2,17726502,2013-09-08T03:46:42Z
29584732,jremillard-massgis,1137433,2,17726502,2013-09-08T03:46:42Z
29584752,jremillard-massgis,1137433,2,17726502,2013-09-08T03:46:43Z
29584772,jremillard-massgis,1137433,2,17726502,2013-09-08T03:46:45Z
29584776,jremillard-massgis,1137433,2,17726502,2013-09-08T03:46:45Z
29584780,jremillard-massgis,1137433,2,17726502,2013-09-08T03:46:45Z
29584797,jremillard-massgis,1137433,2,17726502,2013-09-08T03:46:46Z
29584809,jremillard-massgis,1137433,4,17726502,2013-09-08T03:46:47Z
29584823,jremillard-massgis,1137433,2,17726502,2013-09-08T03:46:47Z
29584857,jremillard-massgis,1137433,2,17726502,2013-09-08T03:46:49Z
29584863,jremillard-massgis,1137433,2,17726502,2013-09-08T03:46:49Z
29584888,jremillard-massgis,1137433,2,17726502,2013-09-08T03:46:51Z
29584893,jremillard-massgis,1137433,2,17726502,2013-09-08T03:46:51Z
29584898,jremillard-massgis,1137433,2,17726502,2013-09-08T03:46:52Z
29584900,jremillard-massgis,1137433,2,17726502,2013-09-08T03:46:52Z
29584948,jremillard-massgis,1137433,2,17726502,2013-09-08T03:46:55Z
29584955,jremillard-massgis,1137433,2,17726502,2013-09-08T03:46:55Z
29585011,jremillard-massgis,1137433,2,17726502,2013-09-08T03:46:59Z
29585015,jremillard-massgis,1137433,2,17726502,2013-09-08T03:46:59Z
29585049,jremillard-massgis,1137433,2,17726502,2013-09-08T03:47:01Z
29585062,jremillard-massgis,1137433,2,17726502,2013-09-08T03:47:02Z
29585065,jremillard-massgis,1137433,2,17726502,2013-09-08T03:47:02Z
29585079,fiveisalive,58305,5,16839953,2013-07-05T19:13:27Z
29585088,jremillard-massgis,1137433,2,17726502,2013-09-08T03:47:03Z
29585092,jremillard-massgis,1137433,2,17726502,2013-09-08T03:47:02Z
29585095,jremillard-massgis,1137433,2,17726502,2013-09-08T03:47:03Z
29585100,jremillard-massgis,1137433,2,17726502,2013-09-08T03:47:04Z
29585120,jremillard-massgis,1137433,2,17726502,2013-09-08T03:47:05Z
29585122,jremillard-massgis,1137433,2,17726502,2013-09-08T03:47:05Z
29585127,jremillard-massgis,1137433,2,17726502,2013-09-08T03:47:05Z
29585148,jremillard-massgis,1137433,2,17726502,2013-09-08T03:47:06Z
29585152,jremillard-massgis,1137433,2,17726502,2013-09-08T03:47:07Z
29585167,jremillard-massgis,1137433,3,17726502,2013-09-08T03:47:08Z
29585177,jremillard-massgis,1137433,2,17726502,2013-09-08T03:47:08Z
29585252,jremillard-massgis,1137433,2,17726502,2013-09-08T03:47:13Z
29585269,jremillard-massgis,1137433,3,17726502,2013-09-08T03:47:14Z
29585277,jremillard-massgis,1137433,3,17726502,2013-09-08T03:47:14Z
29585286,winlong,1825528,8,19221073,2013-12-01T19:33:37Z
29585310,jremillard-massgis,1137433,2,17726502,2013-09-08T03:47:16Z
29585313,jremillard-massgis,1137433,2,17726502,2013-09-08T03:47:16Z
29585318,jremillard-massgis,1137433,4,17726502,2013-09-08T03:47:17Z
29585330,jremillard-massgis,1137433,2,17726502,2013-09-08T03:47:18Z
29585339,mterry,409119,3,34414622,2015-10-03T19:52:32Z
29585363,jremillard-massgis,1137433,2,17726502,2013-09-08T03:47:19Z
29585387,jremillard-massgis,1137433,2,17726502,2013-09-08T03:47:21Z
29585388,jremillard-massgis,1137433,2,17726502,2013-09-08T03:47:21Z
29585409,crschmidt,1034,1,729168,2009-01-04T18:34:36Z
29585417,jremillard-massgis,1137433,2,17726502,2013-09-08T03:47:22Z
29585421,jremillard-massgis,1137433,2,17726502,2013-09-08T03:47:22Z
29585426,jremillard-massgis,1137433,2,17726502,2013-09-08T03:47:23Z
29585443,jremillard-massgis,1137433,2,17726502,2013-09-08T03:47:24Z
29585445,jremillard-massgis,1137433,2,17726502,2013-09-08T03:47:24Z
29585453,jremillard-massgis,1137433,2,17726502,2013-09-08T03:47:25Z
29585455,jremillard-massgis,1137433,2,17726502,2013-09-08T03:47:25Z
29585467,jremillard-massgis,1137433,2,17726502,2013-09-08T03:47:26Z
29585497,jremillard-massgis,1137433,2,17726502,2013-09-08T03:47:28Z
29585552,jremillard-massgis,1137433,2,17726502,2013-09-08T03:47:31Z
29585603,jremillard-massgis,1137433,2,17726502,2013-09-08T03:47:33Z
29585632,jremillard-massgis,1137433,2,17726502,2013-09-08T03:47:36Z
29585704,jremillard-massgis,1137433,2,17726502,2013-09-08T03:47:40Z
29585740,jremillard-massgis,1137433,2,17726502,2013-09-08T03:47:43Z
29585766,jremillard-massgis,1137433,2,17726502,2013-09-08T03:47:44Z
29585789,jremillard-massgis,1137433,2,17726502,2013-09-08T03:47:46Z
29585871,jremillard-massgis,1137433,2,17726502,2013-09-08T03:47:51Z
29585996,jremillard-massgis,1137433,2,17726502,2013-09-08T03:47:58Z
29586001,jremillard-massgis,1137433,2,17726502,2013-09-08T03:47:59Z
29586025,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:01Z
29586043,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:02Z
29586063,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:03Z
29586092,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:05Z
29586102,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:05Z
29586122,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:07Z
29586151,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:09Z
29586200,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:12Z
29586212,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:13Z
29586220,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:13Z
29586243,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:15Z
29586260,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:16Z
29586272,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:17Z
29586273,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:17Z
29586277,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:17Z
29586288,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:18Z
29586316,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:20Z
29586326,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:21Z
29586328,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:21Z
29586349,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:22Z
29586378,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:24Z
29586379,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:24Z
29586449,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:29Z
29586458,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:30Z
29586460,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:30Z
29586461,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:30Z
29586463,jremillard-massgis,1137433,3,17726502,2013-09-08T03:48:30Z
29586480,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:31Z
29586507,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:32Z
29586510,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:33Z
29586518,jremillard-massgis,1137433,3,17726081,2013-09-08T02:34:11Z
29586522,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:33Z
29586538,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:35Z
29586540,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:35Z
29586553,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:35Z
29586555,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:35Z
29586561,crschmidt,1034,1,729168,2009-01-04T18:40:20Z
29586598,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:37Z
29586610,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:38Z
29586636,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:40Z
29586641,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:40Z
29586718,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:44Z
29586785,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:46Z
29586791,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:46Z
29586835,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:49Z
29586839,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:49Z
29586853,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:49Z
29586869,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:50Z
29586884,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:51Z
29586899,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:52Z
29586914,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:53Z
29586925,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:53Z
29586940,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:55Z
29586949,jremillard-massgis,1137433,2,17726502,2013-09-08T03:48:55Z
29587054,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:07Z
29587097,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:10Z
29587147,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:13Z
29587194,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:15Z
29587197,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:16Z
29587223,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:17Z
29587238,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:18Z
29587246,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:18Z
29587251,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:18Z
29587255,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:18Z
29587289,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:20Z
29587339,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:23Z
29587361,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:24Z
29587364,crschmidt,1034,1,729168,2009-01-04T18:44:37Z
29587397,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:26Z
29587398,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:26Z
29587438,crschmidt,1034,1,729168,2009-01-04T18:44:53Z
29587447,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:29Z
29587462,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:30Z
29587465,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:30Z
29587500,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:32Z
29587526,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:33Z
29587535,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:33Z
29587544,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:34Z
29587564,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:35Z
29587573,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:36Z
29587576,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:36Z
29587605,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:38Z
29587613,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:38Z
29587625,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:39Z
29587627,jremillard-massgis,1137433,4,17726512,2013-09-08T03:49:39Z
29587652,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:41Z
29587656,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:41Z
29587674,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:42Z
29587693,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:44Z
29587708,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:44Z
29587718,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:45Z
29587729,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:46Z
29587746,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:47Z
29587784,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:49Z
29587794,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:50Z
29587820,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:52Z
29587842,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:54Z
29587843,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:54Z
29587848,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:54Z
29587860,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:55Z
29587867,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:55Z
29587901,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:57Z
29587907,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:58Z
29587910,jremillard-massgis,1137433,2,17726512,2013-09-08T03:49:58Z
29587952,jremillard-massgis,1137433,2,17726512,2013-09-08T03:50:01Z
29587961,jremillard-massgis,1137433,2,17726512,2013-09-08T03:50:01Z
29588011,RMap1,2257567,3,25105462,2014-08-29T20:08:16Z
29588016,jremillard-massgis,1137433,2,17726512,2013-09-08T03:50:04Z
29588021,jremillard-massgis,1137433,2,17726512,2013-09-08T03:50:05Z
29588098,jremillard-massgis,1137433,2,17726512,2013-09-08T03:50:09Z
29588126,jremillard-massgis,1137433,2,17726512,2013-09-08T03:50:11Z
29588139,jremillard-massgis,1137433,2,17726512,2013-09-08T03:50:13Z
29588141,jremillard-massgis,1137433,2,17726512,2013-09-08T03:50:13Z
29588157,jremillard-massgis,1137433,2,17726512,2013-09-08T03:50:14Z
29588207,jremillard-massgis,1137433,2,17726512,2013-09-08T03:50:17Z
29588208,jremillard-massgis,1137433,2,17726512,2013-09-08T03:50:17Z
29588209,jremillard-massgis,1137433,2,17726512,2013-09-08T03:50:17Z
29588230,jremillard-massgis,1137433,2,17726512,2013-09-08T03:50:19Z
29588234,jremillard-massgis,1137433,2,17726512,2013-09-08T03:50:19Z
29588237,jremillard-massgis,1137433,2,17726512,2013-09-08T03:50:19Z
29588267,jremillard-massgis,1137433,2,17726512,2013-09-08T03:50:21Z
29588285,jremillard-massgis,1137433,2,17726512,2013-09-08T03:50:22Z
29588302,mterry,409119,6,34454318,2015-10-05T19:04:01Z
29588319,jremillard-massgis,1137433,2,17726512,2013-09-08T03:50:25Z
29588338,jremillard-massgis,1137433,2,17726512,2013-09-08T03:50:26Z
29588420,jremillard-massgis,1137433,2,17726512,2013-09-08T03:50:31Z
29588428,jremillard-massgis,1137433,2,17726512,2013-09-08T03:50:31Z
29588435,jremillard-massgis,1137433,2,17726512,2013-09-08T03:50:32Z
29588459,jremillard-massgis,1137433,2,17726512,2013-09-08T03:50:33Z
29588462,jremillard-massgis,1137433,3,17726512,2013-09-08T03:50:33Z
29588471,RMap1,2257567,3,25102918,2014-08-29T18:09:20Z
29588516,jremillard-massgis,1137433,2,17726512,2013-09-08T03:50:36Z
